  Time                 , I(U1:PLUS)           , V(V1:+)              
  1.000000000009e+004  ,1.131017069013e-014  ,1.130965974084e-010  
  1.000026456009e+004  ,3.324710318229e-008  ,3.324560125378e-004  
  1.000079366009e+004  ,9.973876959110e-008  ,9.973426419396e-004  
  1.000185186009e+004  ,2.327220608978e-007  ,2.327115496584e-003  
  1.000396826009e+004  ,4.986882717197e-007  ,4.986657531746e-003  
  1.000661386009e+004  ,8.311572987428e-007  ,8.311197787044e-003  
  1.000925946009e+004  ,1.163624020126e-006  ,1.163571507707e-002  
  1.001190506009e+004  ,1.496087517253e-006  ,1.496020021560e-002  
  1.001455066009e+004  ,1.828546871518e-006  ,1.828464401652e-002  
  1.001719626009e+004  ,2.161001164323e-006  ,2.160903729382e-002  
  1.001984186009e+004  ,2.493449477086e-006  ,2.493337086162e-002  
  1.002248746009e+004  ,2.825890891242e-006  ,2.825763553421e-002  
  1.002513306009e+004  ,3.158324488241e-006  ,3.158182212608e-002  
  1.002777866009e+004  ,3.490749349557e-006  ,3.490592145193e-002  
  1.003042426009e+004  ,3.823164556687e-006  ,3.822992432669e-002  
  1.003306986009e+004  ,4.155569191156e-006  ,4.155382156558e-002  
  1.003571546009e+004  ,4.487962334514e-006  ,4.487760398410e-002  
  1.003836106009e+004  ,4.820343068346e-006  ,4.820126239804e-002  
  1.004100666009e+004  ,5.152710474270e-006  ,5.152478762359e-002  
  1.004365226009e+004  ,5.485063633938e-006  ,5.484817047726e-002  
  1.004629786009e+004  ,5.817401629045e-006  ,5.817140177597e-002  
  1.004894346009e+004  ,6.149723541325e-006  ,6.149447233706e-002  
  1.005158906009e+004  ,6.482028452557e-006  ,6.481737297832e-002  
  1.005423466009e+004  ,6.814315444565e-006  ,6.814009451799e-002  
  1.005688026009e+004  ,7.146583599226e-006  ,7.146262777483e-002  
  1.005952586009e+004  ,7.478831998464e-006  ,7.478496356810e-002  
  1.006217146009e+004  ,7.811059724261e-006  ,7.810709271761e-002  
  1.006481706009e+004  ,8.143265858653e-006  ,8.142900604375e-002  
  1.006746266009e+004  ,8.475449483737e-006  ,8.475069436750e-002  
  1.007010826009e+004  ,8.807609681673e-006  ,8.807214851046e-002  
  1.007275386009e+004  ,9.139745534682e-006  ,9.139335929488e-002  
  1.007539946009e+004  ,9.471856125055e-006  ,9.471431754368e-002  
  1.007804506009e+004  ,9.803940535151e-006  ,9.803501408048e-002  
  1.008069066009e+004  ,1.013599784740e-005  ,1.013554397296e-001  
  1.008333626009e+004  ,1.046802714431e-005  ,1.046755853162e-001  
  1.008598186009e+004  ,1.080002750847e-005  ,1.079954416661e-001  
  1.008862746009e+004  ,1.113199802253e-005  ,1.113149996059e-001  
  1.009127306009e+004  ,1.146393776924e-005  ,1.146342499632e-001  
  1.009391866009e+004  ,1.179584583144e-005  ,1.179531835663e-001  
  1.009656426009e+004  ,1.212772129203e-005  ,1.212717912444e-001  
  1.009920986009e+004  ,1.245956323403e-005  ,1.245900638276e-001  
  1.010185546009e+004  ,1.279137074053e-005  ,1.279079921470e-001  
  1.010450106009e+004  ,1.312314289473e-005  ,1.312255670345e-001  
  1.010714666009e+004  ,1.345487877992e-005  ,1.345427793231e-001  
  1.010979226009e+004  ,1.378657747949e-005  ,1.378596198469e-001  
  1.011243786009e+004  ,1.411823807694e-005  ,1.411760794407e-001  
  1.011508346009e+004  ,1.444985965586e-005  ,1.444921489407e-001  
  1.011772906009e+004  ,1.478144129996e-005  ,1.478078191839e-001  
  1.012037466009e+004  ,1.511298209306e-005  ,1.511230810086e-001  
  1.012302026009e+004  ,1.544448111908e-005  ,1.544379252542e-001  
  1.012566586009e+004  ,1.577593746208e-005  ,1.577523427611e-001  
  1.012831146009e+004  ,1.610735020620e-005  ,1.610663243711e-001  
  1.013095706009e+004  ,1.643871843575e-005  ,1.643798609271e-001  
  1.013360266009e+004  ,1.677004123511e-005  ,1.676929432731e-001  
  1.013624826009e+004  ,1.710131768882e-005  ,1.710055622547e-001  
  1.013889386009e+004  ,1.743254688154e-005  ,1.743177087183e-001  
  1.014153946009e+004  ,1.776372789806e-005  ,1.776293735121e-001  
  1.014418506009e+004  ,1.809485982330e-005  ,1.809405474852e-001  
  1.014683066009e+004  ,1.842594174231e-005  ,1.842512214884e-001  
  1.014947626009e+004  ,1.875697274030e-005  ,1.875613863737e-001  
  1.015212186009e+004  ,1.908795190258e-005  ,1.908710329945e-001  
  1.015476746009e+004  ,1.941887831466e-005  ,1.941801522057e-001  
  1.015741306009e+004  ,1.974975106214e-005  ,1.974887348637e-001  
  1.016005866009e+004  ,2.008056923080e-005  ,2.007967718262e-001  
  1.016270426009e+004  ,2.041133190656e-005  ,2.041042539526e-001  
  1.016534986009e+004  ,2.074203817550e-005  ,2.074111721037e-001  
  1.016799546009e+004  ,2.107268712384e-005  ,2.107175171420e-001  
  1.017064106009e+004  ,2.140327783799e-005  ,2.140232799315e-001  
  1.017328666009e+004  ,2.173380940449e-005  ,2.173284513377e-001  
  1.017593226009e+004  ,2.206428091004e-005  ,2.206330222278e-001  
  1.017857786009e+004  ,2.239469144154e-005  ,2.239369834709e-001  
  1.018122346009e+004  ,2.272504008603e-005  ,2.272403259375e-001  
  1.018386906009e+004  ,2.305532593072e-005  ,2.305430404998e-001  
  1.018651466009e+004  ,2.338554806302e-005  ,2.338451180320e-001  
  1.018916026009e+004  ,2.371570557047e-005  ,2.371465494097e-001  
  1.019180586009e+004  ,2.404579754085e-005  ,2.404473255106e-001  
  1.019445146009e+004  ,2.437582306206e-005  ,2.437474372141e-001  
  1.019709706009e+004  ,2.470578122222e-005  ,2.470468754014e-001  
  1.019974266009e+004  ,2.503567110962e-005  ,2.503456309555e-001  
  1.020238826009e+004  ,2.536549181275e-005  ,2.536436947614e-001  
  1.020503386009e+004  ,2.569524242029e-005  ,2.569410577061e-001  
  1.020767946009e+004  ,2.602492202111e-005  ,2.602377106783e-001  
  1.021032506009e+004  ,2.635452970426e-005  ,2.635336445688e-001  
  1.021297066009e+004  ,2.668406455902e-005  ,2.668288502704e-001  
  1.021561626009e+004  ,2.701352567484e-005  ,2.701233186778e-001  
  1.021826186009e+004  ,2.734291214140e-005  ,2.734170406879e-001  
  1.022090746009e+004  ,2.767222304857e-005  ,2.767100071996e-001  
  1.022355306009e+004  ,2.800145748644e-005  ,2.800022091138e-001  
  1.022619866009e+004  ,2.833061454529e-005  ,2.832936373335e-001  
  1.022884426009e+004  ,2.865969331564e-005  ,2.865842827641e-001  
  1.023148986009e+004  ,2.898869288821e-005  ,2.898741363128e-001  
  1.023413546009e+004  ,2.931761235394e-005  ,2.931631888893e-001  
  1.023678106009e+004  ,2.964645080400e-005  ,2.964514314054e-001  
  1.023942666009e+004  ,2.997520732977e-005  ,2.997388547750e-001  
  1.024207226009e+004  ,3.030388102287e-005  ,3.030254499144e-001  
  1.024471786009e+004  ,3.063247097514e-005  ,3.063112077422e-001  
  1.024736346009e+004  ,3.096097627866e-005  ,3.095961191794e-001  
  1.025000906009e+004  ,3.128939602572e-005  ,3.128801751490e-001  
  1.025265466009e+004  ,3.161772930889e-005  ,3.161633665767e-001  
  1.025530026009e+004  ,3.194597522093e-005  ,3.194456843905e-001  
  1.025794586009e+004  ,3.227413285487e-005  ,3.227271195208e-001  
  1.026059146009e+004  ,3.260220130398e-005  ,3.260076629004e-001  
  1.026323706009e+004  ,3.293017966177e-005  ,3.292873054645e-001  
  1.026588266009e+004  ,3.325806702201e-005  ,3.325660381510e-001  
  1.026852826009e+004  ,3.358586247871e-005  ,3.358438519002e-001  
  1.027117386009e+004  ,3.391356512614e-005  ,3.391207376549e-001  
  1.027381946009e+004  ,3.424117405882e-005  ,3.423966863605e-001  
  1.027646506009e+004  ,3.456868837153e-005  ,3.456716889650e-001  
  1.027911066009e+004  ,3.489610715933e-005  ,3.489457364189e-001  
  1.028175626009e+004  ,3.522342951751e-005  ,3.522188196756e-001  
  1.028440186009e+004  ,3.555065454165e-005  ,3.554909296909e-001  
  1.028704746009e+004  ,3.587778132759e-005  ,3.587620574235e-001  
  1.028969306009e+004  ,3.620480897146e-005  ,3.620321938346e-001  
  1.029233866009e+004  ,3.653173656963e-005  ,3.653013298883e-001  
  1.029498426009e+004  ,3.685856321877e-005  ,3.685694565514e-001  
  1.029762986009e+004  ,3.718528801583e-005  ,3.718365647935e-001  
  1.030027546009e+004  ,3.751191005803e-005  ,3.751026455870e-001  
  1.030292106009e+004  ,3.783842844288e-005  ,3.783676899072e-001  
  1.030556666009e+004  ,3.816484226817e-005  ,3.816316887322e-001  
  1.030821226009e+004  ,3.849115063199e-005  ,3.848946330431e-001  
  1.031085786009e+004  ,3.881735263272e-005  ,3.881565138236e-001  
  1.031350346009e+004  ,3.914344736901e-005  ,3.914173220607e-001  
  1.031614906009e+004  ,3.946943393984e-005  ,3.946770487443e-001  
  1.031879466009e+004  ,3.979531144447e-005  ,3.979356848670e-001  
  1.032144026009e+004  ,4.012107898246e-005  ,4.011932214249e-001  
  1.032408586009e+004  ,4.044673565369e-005  ,4.044496494166e-001  
  1.032673146009e+004  ,4.077228055833e-005  ,4.077049598442e-001  
  1.032937706009e+004  ,4.109771279686e-005  ,4.109591437126e-001  
  1.033202266009e+004  ,4.142303147007e-005  ,4.142121920301e-001  
  1.033466826009e+004  ,4.174823567908e-005  ,4.174640958078e-001  
  1.033731386009e+004  ,4.207332452532e-005  ,4.207148460601e-001  
  1.033995946009e+004  ,4.239829711051e-005  ,4.239644338048e-001  
  1.034260506009e+004  ,4.272315253674e-005  ,4.272128500626e-001  
  1.034525066009e+004  ,4.304788990638e-005  ,4.304600858576e-001  
  1.034789626009e+004  ,4.337250832216e-005  ,4.337061322171e-001  
  1.035054186009e+004  ,4.369700688710e-005  ,4.369509801718e-001  
  1.035318746009e+004  ,4.402138470460e-005  ,4.401946207555e-001  
  1.035583306009e+004  ,4.434564087835e-005  ,4.434370450055e-001  
  1.035847866009e+004  ,4.466977451240e-005  ,4.466782439625e-001  
  1.036112426009e+004  ,4.499378471113e-005  ,4.499182086705e-001  
  1.036376986009e+004  ,4.531767057927e-005  ,4.531569301768e-001  
  1.036641546009e+004  ,4.564143122188e-005  ,4.563943995323e-001  
  1.036906106009e+004  ,4.596506574436e-005  ,4.596306077914e-001  
  1.037170666009e+004  ,4.628857325250e-005  ,4.628655460118e-001  
  1.037435226009e+004  ,4.661195285238e-005  ,4.660992052548e-001  
  1.037699786009e+004  ,4.693520365049e-005  ,4.693315765854e-001  
  1.037964346009e+004  ,4.725832475364e-005  ,4.725626510718e-001  
  1.038228906009e+004  ,4.758131526901e-005  ,4.757924197861e-001  
  1.038493466009e+004  ,4.790417430414e-005  ,4.790208738038e-001  
  1.038758026009e+004  ,4.822690096693e-005  ,4.822480042043e-001  
  1.039022586009e+004  ,4.854949436565e-005  ,4.854738020703e-001  
  1.039287146009e+004  ,4.887195360895e-005  ,4.886982584884e-001  
  1.039551706009e+004  ,4.919427780581e-005  ,4.919213645490e-001  
  1.039816266009e+004  ,4.951646606564e-005  ,4.951431113459e-001  
  1.040080826009e+004  ,4.983851749817e-005  ,4.983634899771e-001  
  1.040345386009e+004  ,5.016043121355e-005  ,5.015824915439e-001  
  1.040609946009e+004  ,5.048220632229e-005  ,5.048001071517e-001  
  1.040768706009e+004  ,5.067523366291e-005  ,5.067302993096e-001  
  1.040921446009e+004  ,5.086089403309e-005  ,5.085868248805e-001  
  1.041128366009e+004  ,5.111233718166e-005  ,5.111011505779e-001  
  1.041392926009e+004  ,5.143369686835e-005  ,5.143146122845e-001  
  1.041657486009e+004  ,5.175491443022e-005  ,5.175266528510e-001  
  1.041922046009e+004  ,5.207598897970e-005  ,5.207372634021e-001  
  1.042186606009e+004  ,5.239691962963e-005  ,5.239464350663e-001  
  1.042451166009e+004  ,5.271770549324e-005  ,5.271541589761e-001  
  1.042715726009e+004  ,5.303834568416e-005  ,5.303604262680e-001  
  1.042980286009e+004  ,5.335883931642e-005  ,5.335652280826e-001  
  1.043244846009e+004  ,5.367918550445e-005  ,5.367685555644e-001  
  1.043509406009e+004  ,5.399938336311e-005  ,5.399703998621e-001  
  1.043773966009e+004  ,5.431943200764e-005  ,5.431707521284e-001  
  1.044038526009e+004  ,5.463933055372e-005  ,5.463696035202e-001  
  1.044303086009e+004  ,5.495907811742e-005  ,5.495669451985e-001  
  1.044567646009e+004  ,5.527867381524e-005  ,5.527627683286e-001  
  1.044832206009e+004  ,5.559811676411e-005  ,5.559570640798e-001  
  1.045096766009e+004  ,5.591740608137e-005  ,5.591498236257e-001  
  1.045361326009e+004  ,5.623654088477e-005  ,5.623410381442e-001  
  1.045625886009e+004  ,5.655552029250e-005  ,5.655306988173e-001  
  1.045890446009e+004  ,5.687434342320e-005  ,5.687187968316e-001  
  1.046155006009e+004  ,5.719300939591e-005  ,5.719053233778e-001  
  1.046419566009e+004  ,5.751151733012e-005  ,5.750902696508e-001  
  1.046684126009e+004  ,5.782986634575e-005  ,5.782736268503e-001  
  1.046948686009e+004  ,5.814805556316e-005  ,5.814553861799e-001  
  1.047213246009e+004  ,5.846608410317e-005  ,5.846355388480e-001  
  1.047477806009e+004  ,5.878395108701e-005  ,5.878140760673e-001  
  1.047742366009e+004  ,5.910165563638e-005  ,5.909909890548e-001  
  1.048006926009e+004  ,5.941919687343e-005  ,5.941662690323e-001  
  1.048271486009e+004  ,5.973657392074e-005  ,5.973399072259e-001  
  1.048536046009e+004  ,6.005378590137e-005  ,6.005118948663e-001  
  1.048800606009e+004  ,6.037083193881e-005  ,6.036822231887e-001  
  1.049065166009e+004  ,6.068771115704e-005  ,6.068508834330e-001  
  1.049329726009e+004  ,6.100442268048e-005  ,6.100178668436e-001  
  1.049594286009e+004  ,6.132096563400e-005  ,6.131831646696e-001  
  1.049858846009e+004  ,6.163733914297e-005  ,6.163467681647e-001  
  1.050123406009e+004  ,6.195354233320e-005  ,6.195086685874e-001  
  1.050387966009e+004  ,6.226957433098e-005  ,6.226688572007e-001  
  1.050652526009e+004  ,6.258543426308e-005  ,6.258273252726e-001  
  1.050917086009e+004  ,6.290112125674e-005  ,6.289840640756e-001  
  1.051181646009e+004  ,6.321663443967e-005  ,6.321390648872e-001  
  1.051446206009e+004  ,6.353197294008e-005  ,6.352923189894e-001  
  1.051710766009e+004  ,6.384713588663e-005  ,6.384438176694e-001  
  1.051975326009e+004  ,6.416212240850e-005  ,6.415935522190e-001  
  1.052239886009e+004  ,6.447693163534e-005  ,6.447415139349e-001  
  1.052504446009e+004  ,6.479156269729e-005  ,6.478876941187e-001  
  1.052769006009e+004  ,6.510601472498e-005  ,6.510320840771e-001  
  1.053033566009e+004  ,6.542028684955e-005  ,6.541746751215e-001  
  1.053298126009e+004  ,6.573437820261e-005  ,6.573154585685e-001  
  1.053562686009e+004  ,6.604828791630e-005  ,6.604544257394e-001  
  1.053827246009e+004  ,6.636201512324e-005  ,6.635915679608e-001  
  1.054091806009e+004  ,6.667555895657e-005  ,6.667268765643e-001  
  1.054356366009e+004  ,6.698891854992e-005  ,6.698603428863e-001  
  1.054620926009e+004  ,6.730209303743e-005  ,6.729919582687e-001  
  1.054885486009e+004  ,6.761508155378e-005  ,6.761217140582e-001  
  1.055150046009e+004  ,6.792788323412e-005  ,6.792496016067e-001  
  1.055414606009e+004  ,6.824049721415e-005  ,6.823756122714e-001  
  1.055679166009e+004  ,6.855292263008e-005  ,6.854997374146e-001  
  1.055943726009e+004  ,6.886515861863e-005  ,6.886219684038e-001  
  1.056208286009e+004  ,6.917720431706e-005  ,6.917422966116e-001  
  1.056472846009e+004  ,6.948905886314e-005  ,6.948607134161e-001  
  1.056737406009e+004  ,6.980072139518e-005  ,6.979772102007e-001  
  1.057001966009e+004  ,7.011219105201e-005  ,7.010917783537e-001  
  1.057266526009e+004  ,7.042346697301e-005  ,7.042044092693e-001  
  1.057531086009e+004  ,7.073454829807e-005  ,7.073150943466e-001  
  1.057795646009e+004  ,7.104543416764e-005  ,7.104238249902e-001  
  1.058060206009e+004  ,7.135612372271e-005  ,7.135305926103e-001  
  1.058324766009e+004  ,7.166661610478e-005  ,7.166353886222e-001  
  1.058589326009e+004  ,7.197691045595e-005  ,7.197382044469e-001  
  1.058853886009e+004  ,7.228700591881e-005  ,7.228390315108e-001  
  1.059118446009e+004  ,7.259690163654e-005  ,7.259378612458e-001  
  1.059383006009e+004  ,7.290659675285e-005  ,7.290346850892e-001  
  1.059647566009e+004  ,7.321609041201e-005  ,7.321294944840e-001  
  1.059912126009e+004  ,7.352538175886e-005  ,7.352222808787e-001  
  1.060176686009e+004  ,7.383446993878e-005  ,7.383130357274e-001  
  1.060441246009e+004  ,7.414335409772e-005  ,7.414017504898e-001  
  1.060705806009e+004  ,7.445203338220e-005  ,7.444884166313e-001  
  1.060970366009e+004  ,7.476050693928e-005  ,7.475730256228e-001  
  1.061234926009e+004  ,7.506877391662e-005  ,7.506555689411e-001  
  1.061499486009e+004  ,7.537683346243e-005  ,7.537360380686e-001  
  1.061764046009e+004  ,7.568468472551e-005  ,7.568144244933e-001  
  1.062028606009e+004  ,7.599232685522e-005  ,7.598907197093e-001  
  1.062293166009e+004  ,7.629975900150e-005  ,7.629649152161e-001  
  1.062557726009e+004  ,7.660698031489e-005  ,7.660370025192e-001  
  1.062822286009e+004  ,7.691398994648e-005  ,7.691069731299e-001  
  1.063086846009e+004  ,7.722078704797e-005  ,7.721748185654e-001  
  1.063351406009e+004  ,7.752737077163e-005  ,7.752405303486e-001  
  1.063615966009e+004  ,7.783374027034e-005  ,7.783041000085e-001  
  1.063880526009e+004  ,7.813989469756e-005  ,7.813655190799e-001  
  1.064145086009e+004  ,7.844583320734e-005  ,7.844247791036e-001  
  1.064409646009e+004  ,7.875155495432e-005  ,7.874818716263e-001  
  1.064674206009e+004  ,7.905705909377e-005  ,7.905367882007e-001  
  1.064938766009e+004  ,7.936234478153e-005  ,7.935895203856e-001  
  1.065203326009e+004  ,7.966741117406e-005  ,7.966400597457e-001  
  1.065467886009e+004  ,7.997225742841e-005  ,7.996883978520e-001  
  1.065684766009e+004  ,7.904768584341e-005  ,8.021857051482e-001  
  1.065886646009e+004  ,7.694757278566e-005  ,8.045089534607e-001  
  1.066151206009e+004  ,7.222887621443e-005  ,8.075515670895e-001  
  1.066415766009e+004  ,6.605552031092e-005  ,8.105919493141e-001  
  1.066680326009e+004  ,5.926888219798e-005  ,8.136300917333e-001  
  1.066944886009e+004  ,5.252074245483e-005  ,8.166659859522e-001  
  1.067209446009e+004  ,4.621680682963e-005  ,8.196996235820e-001  
  1.067474006009e+004  ,4.055418865941e-005  ,8.227309962404e-001  
  1.067738566009e+004  ,3.558875318827e-005  ,8.257600955511e-001  
  1.068003126009e+004  ,3.314995968601e-005  ,8.287869131442e-001  
  1.068007259759e+004  ,3.315181911755e-005  ,8.288341890201e-001  
  1.068015527259e+004  ,3.315561561223e-005  ,8.289287390943e-001  
  1.068032062259e+004  ,3.316317831799e-005  ,8.291178325322e-001  
  1.068065132259e+004  ,3.317830263207e-005  ,8.294959925584e-001  
  1.068131272259e+004  ,3.320854692346e-005  ,8.302522051549e-001  
  1.068263552259e+004  ,3.326901837723e-005  ,8.317642000680e-001  
  1.068528112259e+004  ,3.338989258481e-005  ,8.347864651187e-001  
  1.068792672259e+004  ,3.351067485427e-005  ,8.378064235104e-001  
  1.069057232259e+004  ,3.363136479470e-005  ,8.408240668984e-001  
  1.069321792259e+004  ,3.375196202788e-005  ,8.438393869445e-001  
  1.069586352259e+004  ,3.387246618490e-005  ,8.468523753167e-001  
  1.069850912259e+004  ,3.399287690389e-005  ,8.498630236898e-001  
  1.070115472259e+004  ,3.411319382845e-005  ,8.528713237447e-001  
  1.070380032259e+004  ,3.423341660643e-005  ,8.558772671690e-001  
  1.070644592259e+004  ,3.435354488912e-005  ,8.588808456567e-001  
  1.070909152259e+004  ,3.447357833059e-005  ,8.618820509086e-001  
  1.071173712259e+004  ,3.459351658721e-005  ,8.648808746316e-001  
  1.071438272259e+004  ,3.471335931731e-005  ,8.678773085395e-001  
  1.071702832259e+004  ,3.483310618084e-005  ,8.708713443528e-001  
  1.071967392259e+004  ,3.495275683914e-005  ,8.738629737982e-001  
  1.072231952259e+004  ,3.507231095481e-005  ,8.768521886095e-001  
  1.072496512259e+004  ,3.519176819151e-005  ,8.798389805270e-001  
  1.072761072259e+004  ,3.531112821385e-005  ,8.828233412976e-001  
  1.073025632259e+004  ,3.543039068732e-005  ,8.858052626749e-001  
  1.073290192259e+004  ,3.554955527817e-005  ,8.887847364195e-001  
  1.073554752259e+004  ,3.566862165337e-005  ,8.917617542986e-001  
  1.073819312259e+004  ,3.578758948053e-005  ,8.947363080861e-001  
  1.074083872259e+004  ,3.590645842788e-005  ,8.977083895628e-001  
  1.074348432259e+004  ,3.602522816419e-005  ,9.006779905163e-001  
  1.074612992259e+004  ,3.614389835886e-005  ,9.036451027412e-001  
  1.074877552259e+004  ,3.626246868163e-005  ,9.066097180388e-001  
  1.075142112259e+004  ,3.638093880283e-005  ,9.095718282173e-001  
  1.075406672259e+004  ,3.649930839326e-005  ,9.125314250919e-001  
  1.075671232259e+004  ,3.661757712408e-005  ,9.154885004848e-001  
  1.075935792259e+004  ,3.673574466691e-005  ,9.184430462250e-001  
  1.076200352259e+004  ,3.685381069386e-005  ,9.213950541487e-001  
  1.076464912259e+004  ,3.697177487728e-005  ,9.243445160988e-001  
  1.076729472259e+004  ,3.708963689002e-005  ,9.272914239256e-001  
  1.076994032259e+004  ,3.720739640527e-005  ,9.302357694862e-001  
  1.077258592259e+004  ,3.732505309664e-005  ,9.331775446449e-001  
  1.077523152259e+004  ,3.744260663802e-005  ,9.361167412731e-001  
  1.077787712259e+004  ,3.756005670371e-005  ,9.390533512492e-001  
  1.078052272259e+004  ,3.767740296834e-005  ,9.419873664589e-001  
  1.078316832259e+004  ,3.779464510694e-005  ,9.449187787950e-001  
  1.078581392259e+004  ,3.791178279480e-005  ,9.478475801575e-001  
  1.078845952259e+004  ,3.802881570761e-005  ,9.507737624536e-001  
  1.079110512259e+004  ,3.814574352136e-005  ,9.536973175978e-001  
  1.079375072259e+004  ,3.826256591244e-005  ,9.566182375117e-001  
  1.079639632259e+004  ,3.837928255747e-005  ,9.595365141245e-001  
  1.079904192259e+004  ,3.849589313348e-005  ,9.624521393723e-001  
  1.080168752259e+004  ,3.861239731780e-005  ,9.653651051988e-001  
  1.080433312259e+004  ,3.872879478807e-005  ,9.682754035550e-001  
  1.080697872259e+004  ,3.884508522230e-005  ,9.711830263992e-001  
  1.080962432259e+004  ,3.896126829876e-005  ,9.740879656972e-001  
  1.081226992259e+004  ,3.907734369609e-005  ,9.769902134221e-001  
  1.081491552259e+004  ,3.919331109323e-005  ,9.798897615544e-001  
  1.081756112259e+004  ,3.930917016946e-005  ,9.827866020823e-001  
  1.082020672259e+004  ,3.942492060436e-005  ,9.856807270013e-001  
  1.082285232259e+004  ,3.954056207784e-005  ,9.885721283144e-001  
  1.082549792259e+004  ,3.965609427013e-005  ,9.914607980321e-001  
  1.082814352259e+004  ,3.977151686177e-005  ,9.943467281726e-001  
  1.083078912259e+004  ,3.988682953363e-005  ,9.972299107616e-001  
  1.083343472259e+004  ,4.000203196689e-005  ,1.000110337832e+000  
  1.083608032259e+004  ,4.011712384305e-005  ,1.002988001426e+000  
  1.083872592259e+004  ,4.023210484392e-005  ,1.005862893590e+000  
  1.084137152259e+004  ,4.034697465169e-005  ,1.008735006382e+000  
  1.084401712259e+004  ,4.046173294876e-005  ,1.011604331865e+000  
  1.084666272259e+004  ,4.057637941793e-005  ,1.014470862110e+000  
  1.084930832259e+004  ,4.069091374230e-005  ,1.017334589198e+000  
  1.085195392259e+004  ,4.080533560531e-005  ,1.020195505214e+000  
  1.085459952259e+004  ,4.091964469068e-005  ,1.023053602255e+000  
  1.085724512259e+004  ,4.103384068246e-005  ,1.025908872422e+000  
  1.085989072259e+004  ,4.114792326502e-005  ,1.028761307825e+000  
  1.086253632259e+004  ,4.126189212312e-005  ,1.031610900584e+000  
  1.086518192259e+004  ,4.137574694171e-005  ,1.034457642824e+000  
  1.086782752259e+004  ,4.148948740619e-005  ,1.037301526678e+000  
  1.087047312259e+004  ,4.160311320218e-005  ,1.040142544290e+000  
  1.087311872259e+004  ,4.171662401574e-005  ,1.042980687809e+000  
  1.087576432259e+004  ,4.183001953311e-005  ,1.045815949391e+000  
  1.087840992259e+004  ,4.194329944100e-005  ,1.048648321204e+000  
  1.088105552259e+004  ,4.205646342631e-005  ,1.051477795421e+000  
  1.088370112259e+004  ,4.216951117641e-005  ,1.054304364224e+000  
  1.088634672259e+004  ,4.228244237883e-005  ,1.057128019801e+000  
  1.088899232259e+004  ,4.239525672159e-005  ,1.059948754351e+000  
  1.089163792259e+004  ,4.250795389290e-005  ,1.062766560080e+000  
  1.089428352259e+004  ,4.262053358143e-005  ,1.065581429202e+000  
  1.089692912259e+004  ,4.273299547604e-005  ,1.068393353938e+000  
  1.089957472259e+004  ,4.284533926605e-005  ,1.071202326520e+000  
  1.090222032259e+004  ,4.295756464099e-005  ,1.074008339184e+000  
  1.090486592259e+004  ,4.306967129085e-005  ,1.076811384178e+000  
  1.090751152259e+004  ,4.318165890582e-005  ,1.079611453756e+000  
  1.091015712259e+004  ,4.329352717653e-005  ,1.082408540182e+000  
  1.091280272259e+004  ,4.340527579384e-005  ,1.085202635726e+000  
  1.091544832259e+004  ,4.351690444909e-005  ,1.087993732669e+000  
  1.091809392259e+004  ,4.362841283377e-005  ,1.090781823296e+000  
  1.092073952259e+004  ,4.373980063989e-005  ,1.093566899906e+000  
  1.092338512259e+004  ,4.385106755962e-005  ,1.096348954801e+000  
  1.092603072259e+004  ,4.396221328565e-005  ,1.099127980295e+000  
  1.092867632259e+004  ,4.407323751082e-005  ,1.101903968709e+000  
  1.093132192259e+004  ,4.418413992847e-005  ,1.104676912372e+000  
  1.093300752259e+004  ,4.425473589021e-005  ,1.106442055807e+000  
  1.093365782259e+004  ,4.428195835659e-005  ,1.107122711799e+000  
  1.093448832259e+004  ,4.431671349422e-005  ,1.107991710750e+000  
  1.093546932259e+004  ,4.435775127413e-005  ,1.109017797651e+000  
  1.093743132259e+004  ,4.443977624999e-005  ,1.111068707033e+000  
  1.094007692259e+004  ,4.455027339100e-005  ,1.113831520213e+000  
  1.094272252259e+004  ,4.466064740657e-005  ,1.116591255684e+000  
  1.094536812259e+004  ,4.477089799177e-005  ,1.119347905820e+000  
  1.094801372259e+004  ,4.488102484202e-005  ,1.122101463005e+000  
  1.095065932259e+004  ,4.499102765314e-005  ,1.124851919631e+000  
  1.095330492259e+004  ,4.510090612115e-005  ,1.127599268096e+000  
  1.095595052259e+004  ,4.521065994258e-005  ,1.130343500810e+000  
  1.095859612259e+004  ,4.532028881417e-005  ,1.133084610190e+000  
  1.096124172259e+004  ,4.542979243315e-005  ,1.135822588662e+000  
  1.096388732259e+004  ,4.553917049692e-005  ,1.138557428660e+000  
  1.096653292259e+004  ,4.564842270341e-005  ,1.141289122628e+000  
  1.096917852259e+004  ,4.575754875074e-005  ,1.144017663016e+000  
  1.097182412259e+004  ,4.586654833753e-005  ,1.146743042287e+000  
  1.097446972259e+004  ,4.597542116260e-005  ,1.149465252909e+000  
  1.097711532259e+004  ,4.608416692527e-005  ,1.152184287359e+000  
  1.097976092259e+004  ,4.619278532506e-005  ,1.154900138126e+000  
  1.098240652259e+004  ,4.630127606201e-005  ,1.157612797705e+000  
  1.098505212259e+004  ,4.640963883634e-005  ,1.160322258600e+000  
  1.098769772259e+004  ,4.651787334879e-005  ,1.163028513324e+000  
  1.099034332259e+004  ,4.662597930030e-005  ,1.165731554400e+000  
  1.099298892259e+004  ,4.673395639233e-005  ,1.168431374358e+000  
